CHEMBL66004	9833	1
CHEMBL63728	9833	1
CHEMBL63728	5290	1
CHEMBL588025	4916	1
CHEMBL588025	2263	1
CHEMBL520037	9833	1
CHEMBL513897	11200	1
CHEMBL511765	11200	1
CHEMBL506153	9833	1
CHEMBL495696	9833	1
CHEMBL495696	4916	1
CHEMBL477069	9833	1
CHEMBL477069	11200	1
CHEMBL476259	9833	1
CHEMBL476259	11200	1
CHEMBL468963	9833	1
CHEMBL458865	9833	1
CHEMBL458865	11200	1
CHEMBL450071	11200	1
CHEMBL410072	9833	1
CHEMBL409892	9833	1
CHEMBL409892	4916	1
CHEMBL409892	2263	1
CHEMBL405042	4916	1
CHEMBL396107	4916	1
CHEMBL396107	2263	1
CHEMBL373751	4916	1
CHEMBL372474	2263	1
CHEMBL361894	9833	1
CHEMBL275473	2263	1
CHEMBL273564	4916	1
CHEMBL273564	2263	1
CHEMBL272414	4916	1
CHEMBL272165	9833	1
CHEMBL272165	4916	1
CHEMBL272028	9833	1
CHEMBL271595	9833	1
CHEMBL271595	4916	1
CHEMBL271595	2263	1
CHEMBL270544	4916	1
CHEMBL269883	9833	1
CHEMBL269827	4916	1
CHEMBL261849	4916	1
CHEMBL247228	4916	1
CHEMBL222419	4916	1
CHEMBL1956068	9833	1
CHEMBL1956068	11200	1
CHEMBL191705	2263	1
CHEMBL1909396	4916	1
CHEMBL1909396	2263	1
CHEMBL1909384	9833	1
CHEMBL1909375	207	1
CHEMBL1909369	4916	1
CHEMBL1909368	4916	1
CHEMBL1909365	4916	1
CHEMBL1909363	9833	1
CHEMBL1909359	2263	1
CHEMBL1909358	2263	1
CHEMBL1909350	9833	1
CHEMBL1909350	208	1
CHEMBL1909350	207	1
CHEMBL1909349	9833	1
CHEMBL1909349	208	1
CHEMBL1909349	207	1
CHEMBL189353	4916	1
CHEMBL189231	9833	1
CHEMBL188381	4916	1
CHEMBL188381	2263	1
CHEMBL188268	9833	1
CHEMBL1882194	9833	1
CHEMBL187081	9833	1
CHEMBL185962	9833	1
CHEMBL179465	2263	1
CHEMBL1794066	9833	1
CHEMBL1794066	208	1
CHEMBL1794066	207	1
CHEMBL1794065	208	1
CHEMBL1794065	207	1
CHEMBL1794058	4916	1
CHEMBL1794057	4916	1
CHEMBL1794056	4916	1
CHEMBL1794055	9833	1
CHEMBL1794055	4916	1
CHEMBL1794055	2263	1
CHEMBL1794052	5290	1
CHEMBL1794050	5290	1
CHEMBL179311	2263	1
CHEMBL1789963	5290	1
CHEMBL176857	4916	1
CHEMBL175321	9833	1
CHEMBL175321	4916	1
CHEMBL1516890	4916	1
CHEMBL1096634	9833	1
CHEMBL1096634	208	1
CHEMBL1096634	207	1
CHEMBL1096626	208	1
CHEMBL1096626	207	1
CHEMBL1096290	208	1
CHEMBL1096290	207	1
CHEMBL95502	5600	0
CHEMBL95502	1452	0
CHEMBL95502	1432	0
CHEMBL95207	1452	0
CHEMBL95207	1432	0
CHEMBL69757	6714	0
CHEMBL69757	5159	0
CHEMBL69757	4067	0
CHEMBL69757	2932	0
CHEMBL69757	2931	0
CHEMBL69757	27	0
CHEMBL69757	25	0
CHEMBL67241	8569	0
CHEMBL67241	7525	0
CHEMBL67241	6795	0
CHEMBL67241	6790	0
CHEMBL67241	6714	0
CHEMBL67241	640	0
CHEMBL67241	5979	0
CHEMBL67241	5753	0
CHEMBL67241	5159	0
CHEMBL67241	5156	0
CHEMBL67241	4486	0
CHEMBL67241	4067	0
CHEMBL67241	3932	0
CHEMBL67241	3791	0
CHEMBL67241	2932	0
CHEMBL67241	2931	0
CHEMBL67241	2872	0
CHEMBL67241	27	0
CHEMBL67241	2534	0
CHEMBL67241	25	0
CHEMBL67241	2268	0
CHEMBL67241	1956	0
CHEMBL66292	983	0
CHEMBL66292	9448	0
CHEMBL66292	9024	0
CHEMBL66292	84446	0
CHEMBL66292	7525	0
CHEMBL66292	6714	0
CHEMBL66292	5159	0
CHEMBL66292	5156	0
CHEMBL66292	50488	0
CHEMBL66292	4067	0
CHEMBL66292	3932	0
CHEMBL66292	3815	0
CHEMBL66292	3791	0
CHEMBL66292	3055	0
CHEMBL66292	2932	0
CHEMBL66292	2931	0
CHEMBL66292	27	0
CHEMBL66292	2534	0
CHEMBL66292	25	0
CHEMBL66292	2322	0
CHEMBL66292	2268	0
CHEMBL66292	204851	0
CHEMBL66292	1956	0
CHEMBL66292	1859	0
CHEMBL66292	147746	0
CHEMBL66292	1020	0
CHEMBL66292	1017	0
CHEMBL66004	9641	0
CHEMBL66004	7525	0
CHEMBL66004	6795	0
CHEMBL66004	6790	0
CHEMBL66004	6714	0
CHEMBL66004	6446	0
CHEMBL66004	640	0
CHEMBL66004	5979	0
CHEMBL66004	5593	0
CHEMBL66004	5159	0
CHEMBL66004	5156	0
CHEMBL66004	4067	0
CHEMBL66004	3932	0
CHEMBL66004	3055	0
CHEMBL66004	27	0
CHEMBL66004	25	0
CHEMBL66004	2268	0
CHEMBL66004	2043	0
CHEMBL66004	1147	0
CHEMBL66004	1111	0
CHEMBL65884	2932	0
CHEMBL65884	2931	0
CHEMBL65884	27	0
CHEMBL65884	25	0
CHEMBL63728	7525	0
CHEMBL63728	6714	0
CHEMBL63728	5979	0
CHEMBL63728	5293	0
CHEMBL63728	5156	0
CHEMBL63728	4593	0
CHEMBL63728	4067	0
CHEMBL63728	3932	0
CHEMBL63728	3815	0
CHEMBL63728	2870	0
CHEMBL63728	27	0
CHEMBL63728	25	0
CHEMBL588025	9212	0
CHEMBL588025	8711	0
CHEMBL588025	7010	0
CHEMBL588025	6795	0
CHEMBL588025	6793	0
CHEMBL588025	6790	0
CHEMBL588025	660	0
CHEMBL588025	6300	0
CHEMBL588025	6198	0
CHEMBL588025	6196	0
CHEMBL588025	5979	0
CHEMBL588025	5871	0
CHEMBL588025	5159	0
CHEMBL588025	5156	0
CHEMBL588025	4921	0
CHEMBL588025	4915	0
CHEMBL588025	4914	0
CHEMBL588025	4593	0
CHEMBL588025	4067	0
CHEMBL588025	4058	0
CHEMBL588025	3932	0
CHEMBL588025	3815	0
CHEMBL588025	3791	0
CHEMBL588025	27	0
CHEMBL588025	25	0
CHEMBL588025	2324	0
CHEMBL588025	2322	0
CHEMBL588025	2321	0
CHEMBL588025	2185	0
CHEMBL588025	2050	0
CHEMBL588025	2049	0
CHEMBL588025	2048	0
CHEMBL588025	2043	0
CHEMBL588025	1969	0
CHEMBL588025	147746	0
CHEMBL588025	1436	0
CHEMBL581096	9448	0
CHEMBL581096	7525	0
CHEMBL581096	7294	0
CHEMBL581096	7006	0
CHEMBL581096	6795	0
CHEMBL581096	6714	0
CHEMBL581096	660	0
CHEMBL581096	640	0
CHEMBL581096	5979	0
CHEMBL581096	5753	0
CHEMBL581096	5159	0
CHEMBL581096	5156	0
CHEMBL581096	50488	0
CHEMBL581096	4921	0
CHEMBL581096	4067	0
CHEMBL581096	3932	0
CHEMBL581096	3815	0
CHEMBL581096	3791	0
CHEMBL581096	3055	0
CHEMBL581096	27	0
CHEMBL581096	2534	0
CHEMBL581096	25	0
CHEMBL581096	2444	0
CHEMBL581096	2324	0
CHEMBL581096	2321	0
CHEMBL581096	2268	0
CHEMBL581096	2066	0
CHEMBL581096	2050	0
CHEMBL581096	2049	0
CHEMBL581096	2048	0
CHEMBL581096	2043	0
CHEMBL581096	2042	0
CHEMBL581096	1969	0
CHEMBL581096	1956	0
CHEMBL581096	1445	0
CHEMBL581096	1432	0
CHEMBL531804	2066	0
CHEMBL531804	2064	0
CHEMBL531804	1956	0
CHEMBL531804	1445	0
CHEMBL529066	2066	0
CHEMBL529066	2064	0
CHEMBL529066	1956	0
CHEMBL522709	91754	0
CHEMBL522709	6793	0
CHEMBL522709	5347	0
CHEMBL521806	9024	0
CHEMBL521806	8711	0
CHEMBL521806	6793	0
CHEMBL521806	640	0
CHEMBL521806	5979	0
CHEMBL521806	5347	0
CHEMBL521806	5159	0
CHEMBL521806	5156	0
CHEMBL521806	3791	0
CHEMBL521806	29110	0
CHEMBL521806	2324	0
CHEMBL521806	120892	0
CHEMBL520037	9891	0
CHEMBL520037	91754	0
CHEMBL520037	6714	0
CHEMBL520037	5979	0
CHEMBL520037	5347	0
CHEMBL520037	29110	0
CHEMBL520037	2048	0
CHEMBL520037	2043	0
CHEMBL520037	1436	0
CHEMBL519881	9641	0
CHEMBL519881	91754	0
CHEMBL519881	29110	0
CHEMBL518968	5156	0
CHEMBL518953	6793	0
CHEMBL518953	5347	0
CHEMBL517907	6793	0
CHEMBL517907	2066	0
CHEMBL517907	1956	0
CHEMBL517666	1432	0
CHEMBL517507	1432	0
CHEMBL517171	83942	0
CHEMBL517171	4058	0
CHEMBL517171	3643	0
CHEMBL517171	3480	0
CHEMBL517171	238	0
CHEMBL517171	2185	0
CHEMBL517171	120892	0
CHEMBL517123	2066	0
CHEMBL517123	2064	0
CHEMBL517123	1956	0
CHEMBL516908	5600	0
CHEMBL516908	1432	0
CHEMBL516248	5347	0
CHEMBL514938	2066	0
CHEMBL514938	1956	0
CHEMBL514938	10000	0
CHEMBL514499	9891	0
CHEMBL514499	91754	0
CHEMBL514499	9024	0
CHEMBL514499	8711	0
CHEMBL514499	6793	0
CHEMBL514499	6789	0
CHEMBL514499	6788	0
CHEMBL514499	5979	0
CHEMBL514499	5347	0
CHEMBL514499	5159	0
CHEMBL514499	5156	0
CHEMBL514499	3791	0
CHEMBL514499	2324	0
CHEMBL514499	102724428	0
CHEMBL514261	8711	0
CHEMBL514261	83942	0
CHEMBL514261	7272	0
CHEMBL514261	6098	0
CHEMBL514261	5601	0
CHEMBL514261	4058	0
CHEMBL514261	3645	0
CHEMBL514261	3643	0
CHEMBL514261	3480	0
CHEMBL514261	238	0
CHEMBL514261	2242	0
CHEMBL514261	2241	0
CHEMBL514261	2185	0
CHEMBL514261	120892	0
CHEMBL514162	9891	0
CHEMBL514162	9448	0
CHEMBL514162	91754	0
CHEMBL514162	8711	0
CHEMBL514162	6793	0
CHEMBL514162	5979	0
CHEMBL514162	5347	0
CHEMBL514162	5159	0
CHEMBL514162	5156	0
CHEMBL514162	50488	0
CHEMBL514162	3791	0
CHEMBL514162	29110	0
CHEMBL514162	2324	0
CHEMBL514162	120892	0
CHEMBL513897	9891	0
CHEMBL513897	9448	0
CHEMBL513897	9149	0
CHEMBL513897	8711	0
CHEMBL513897	83942	0
CHEMBL513897	7272	0
CHEMBL513897	6195	0
CHEMBL513897	6098	0
CHEMBL513897	5979	0
CHEMBL513897	5601	0
CHEMBL513897	5587	0
CHEMBL513897	558	0
CHEMBL513897	53944	0
CHEMBL513897	5347	0
CHEMBL513897	50488	0
CHEMBL513897	4058	0
CHEMBL513897	3645	0
CHEMBL513897	3643	0
CHEMBL513897	3480	0
CHEMBL513897	25865	0
CHEMBL513897	238	0
CHEMBL513897	23683	0
CHEMBL513897	2242	0
CHEMBL513897	2241	0
CHEMBL513897	2185	0
CHEMBL513897	204851	0
CHEMBL513897	1956	0
CHEMBL513897	1859	0
CHEMBL513897	147746	0
CHEMBL513897	1457	0
CHEMBL513897	1456	0
CHEMBL513897	1436	0
CHEMBL513897	120892	0
CHEMBL513897	1196	0
CHEMBL513330	9149	0
CHEMBL513330	204851	0
CHEMBL513330	1859	0
CHEMBL512076	2066	0
CHEMBL512076	2064	0
CHEMBL512076	1956	0
CHEMBL511765	8711	0
CHEMBL511765	83942	0
CHEMBL511765	7272	0
CHEMBL511765	6098	0
CHEMBL511765	558	0
CHEMBL511765	5347	0
CHEMBL511765	4058	0
CHEMBL511765	3645	0
CHEMBL511765	3643	0
CHEMBL511765	3480	0
CHEMBL511765	2870	0
CHEMBL511765	238	0
CHEMBL511765	23617	0
CHEMBL511765	2242	0
CHEMBL511765	2241	0
CHEMBL511765	2185	0
CHEMBL511765	204851	0
CHEMBL511765	1956	0
CHEMBL511765	147746	0
CHEMBL511765	120892	0
CHEMBL511765	1196	0
CHEMBL507329	2066	0
CHEMBL507329	2064	0
CHEMBL507329	1956	0
CHEMBL506414	1956	0
CHEMBL506153	9578	0
CHEMBL506153	9475	0
CHEMBL506153	9252	0
CHEMBL506153	9149	0
CHEMBL506153	8986	0
CHEMBL506153	8476	0
CHEMBL506153	6198	0
CHEMBL506153	6197	0
CHEMBL506153	6196	0
CHEMBL506153	6195	0
CHEMBL506153	6093	0
CHEMBL506153	5613	0
CHEMBL506153	5593	0
CHEMBL506153	5592	0
CHEMBL506153	5583	0
CHEMBL506153	5579	0
CHEMBL506153	5578	0
CHEMBL506153	5566	0
CHEMBL506153	5292	0
CHEMBL506153	415116	0
CHEMBL506153	1859	0
CHEMBL506153	120892	0
CHEMBL506153	100533105	0
CHEMBL505915	6098	0
CHEMBL505915	4058	0
CHEMBL505915	3643	0
CHEMBL505915	3480	0
CHEMBL505915	238	0
CHEMBL505915	2242	0
CHEMBL505915	2241	0
CHEMBL505915	2185	0
CHEMBL505915	2066	0
CHEMBL505915	120892	0
CHEMBL505187	2066	0
CHEMBL495902	1432	0
CHEMBL495771	7272	0
CHEMBL495771	6795	0
CHEMBL495771	5159	0
CHEMBL495771	5156	0
CHEMBL495771	25865	0
CHEMBL495771	1196	0
CHEMBL495771	1019	0
CHEMBL495771	1017	0
CHEMBL495696	9891	0
CHEMBL495696	983	0
CHEMBL495696	9448	0
CHEMBL495696	9212	0
CHEMBL495696	9149	0
CHEMBL495696	8711	0
CHEMBL495696	8445	0
CHEMBL495696	817	0
CHEMBL495696	6850	0
CHEMBL495696	6795	0
CHEMBL495696	6790	0
CHEMBL495696	673	0
CHEMBL495696	6714	0
CHEMBL495696	6098	0
CHEMBL495696	5604	0
CHEMBL495696	5594	0
CHEMBL495696	5592	0
CHEMBL495696	5578	0
CHEMBL495696	5260	0
CHEMBL495696	5159	0
CHEMBL495696	5156	0
CHEMBL495696	50488	0
CHEMBL495696	4915	0
CHEMBL495696	4914	0
CHEMBL495696	3815	0
CHEMBL495696	2932	0
CHEMBL495696	2931	0
CHEMBL495696	25	0
CHEMBL495696	23683	0
CHEMBL495696	2322	0
CHEMBL495696	2185	0
CHEMBL495696	204851	0
CHEMBL495696	1859	0
CHEMBL495696	147746	0
CHEMBL495696	1457	0
CHEMBL495696	1452	0
CHEMBL495696	1436	0
CHEMBL495696	1198	0
CHEMBL495696	1196	0
CHEMBL495696	1021	0
CHEMBL495696	1020	0
CHEMBL495696	1019	0
CHEMBL495696	1018	0
CHEMBL495696	1017	0
CHEMBL493326	91754	0
CHEMBL493326	6793	0
CHEMBL493326	5347	0
CHEMBL486124	1021	0
CHEMBL485745	1956	0
CHEMBL485745	1452	0
CHEMBL485745	1432	0
CHEMBL485598	9475	0
CHEMBL485598	6790	0
CHEMBL485598	6093	0
CHEMBL482326	6793	0
CHEMBL481510	5347	0
CHEMBL480382	9891	0
CHEMBL480382	9448	0
CHEMBL480382	9024	0
CHEMBL480382	8711	0
CHEMBL480382	6793	0
CHEMBL480382	6789	0
CHEMBL480382	6788	0
CHEMBL480382	5979	0
CHEMBL480382	5347	0
CHEMBL480382	5159	0
CHEMBL480382	5156	0
CHEMBL480382	50488	0
CHEMBL480382	3791	0
CHEMBL480382	25	0
CHEMBL480382	147746	0
CHEMBL480382	120892	0
CHEMBL480371	5347	0
CHEMBL479079	8711	0
CHEMBL479079	7525	0
CHEMBL479079	7294	0
CHEMBL479079	7006	0
CHEMBL479079	6795	0
CHEMBL479079	6793	0
CHEMBL479079	6790	0
CHEMBL479079	6714	0
CHEMBL479079	660	0
CHEMBL479079	640	0
CHEMBL479079	6098	0
CHEMBL479079	5979	0
CHEMBL479079	5753	0
CHEMBL479079	5159	0
CHEMBL479079	5156	0
CHEMBL479079	4914	0
CHEMBL479079	4593	0
CHEMBL479079	4067	0
CHEMBL479079	3932	0
CHEMBL479079	3815	0
CHEMBL479079	3791	0
CHEMBL479079	3717	0
CHEMBL479079	3716	0
CHEMBL479079	3643	0
CHEMBL479079	3480	0
CHEMBL479079	3055	0
CHEMBL479079	27	0
CHEMBL479079	2534	0
CHEMBL479079	25	0
CHEMBL479079	2324	0
CHEMBL479079	2322	0
CHEMBL479079	2321	0
CHEMBL479079	2268	0
CHEMBL479079	2185	0
CHEMBL479079	2050	0
CHEMBL479079	2048	0
CHEMBL479079	2043	0
CHEMBL479079	1969	0
CHEMBL479079	1445	0
CHEMBL479079	1436	0
CHEMBL479079	102724428	0
CHEMBL479079	10188	0
CHEMBL477583	5600	0
CHEMBL477583	3791	0
CHEMBL477583	1432	0
CHEMBL477182	5600	0
CHEMBL477182	1432	0
CHEMBL477069	9891	0
CHEMBL477069	9475	0
CHEMBL477069	9448	0
CHEMBL477069	9149	0
CHEMBL477069	8711	0
CHEMBL477069	8445	0
CHEMBL477069	83942	0
CHEMBL477069	817	0
CHEMBL477069	7272	0
CHEMBL477069	6850	0
CHEMBL477069	6195	0
CHEMBL477069	6098	0
CHEMBL477069	6093	0
CHEMBL477069	5753	0
CHEMBL477069	57118	0
CHEMBL477069	5601	0
CHEMBL477069	5587	0
CHEMBL477069	558	0
CHEMBL477069	53944	0
CHEMBL477069	5292	0
CHEMBL477069	5261	0
CHEMBL477069	5260	0
CHEMBL477069	50488	0
CHEMBL477069	4140	0
CHEMBL477069	4139	0
CHEMBL477069	4058	0
CHEMBL477069	3645	0
CHEMBL477069	3643	0
CHEMBL477069	3480	0
CHEMBL477069	27330	0
CHEMBL477069	25865	0
CHEMBL477069	238	0
CHEMBL477069	23683	0
CHEMBL477069	23617	0
CHEMBL477069	2242	0
CHEMBL477069	2241	0
CHEMBL477069	2185	0
CHEMBL477069	2066	0
CHEMBL477069	204851	0
CHEMBL477069	1956	0
CHEMBL477069	1859	0
CHEMBL477069	147746	0
CHEMBL477069	1457	0
CHEMBL477069	1456	0
CHEMBL477069	1455	0
CHEMBL477069	1452	0
CHEMBL477069	1436	0
CHEMBL477069	120892	0
CHEMBL477069	1196	0
CHEMBL476351	5600	0
CHEMBL476351	1432	0
CHEMBL476259	9891	0
CHEMBL476259	9475	0
CHEMBL476259	9448	0
CHEMBL476259	9149	0
CHEMBL476259	8711	0
CHEMBL476259	83942	0
CHEMBL476259	817	0
CHEMBL476259	7272	0
CHEMBL476259	6850	0
CHEMBL476259	6197	0
CHEMBL476259	6196	0
CHEMBL476259	6195	0
CHEMBL476259	6098	0
CHEMBL476259	6093	0
CHEMBL476259	5979	0
CHEMBL476259	5871	0
CHEMBL476259	5753	0
CHEMBL476259	57118	0
CHEMBL476259	5601	0
CHEMBL476259	5587	0
CHEMBL476259	558	0
CHEMBL476259	53944	0
CHEMBL476259	5261	0
CHEMBL476259	5260	0
CHEMBL476259	5159	0
CHEMBL476259	50488	0
CHEMBL476259	4140	0
CHEMBL476259	4139	0
CHEMBL476259	4058	0
CHEMBL476259	3645	0
CHEMBL476259	3643	0
CHEMBL476259	3480	0
CHEMBL476259	2870	0
CHEMBL476259	27330	0
CHEMBL476259	25865	0
CHEMBL476259	238	0
CHEMBL476259	23683	0
CHEMBL476259	23617	0
CHEMBL476259	2322	0
CHEMBL476259	2242	0
CHEMBL476259	2241	0
CHEMBL476259	2185	0
CHEMBL476259	2066	0
CHEMBL476259	204851	0
CHEMBL476259	1956	0
CHEMBL476259	1859	0
CHEMBL476259	147746	0
CHEMBL476259	1457	0
CHEMBL476259	1456	0
CHEMBL476259	1455	0
CHEMBL476259	1452	0
CHEMBL476259	1436	0
CHEMBL476259	120892	0
CHEMBL476259	1196	0
CHEMBL475761	9212	0
CHEMBL475761	7525	0
CHEMBL475761	6793	0
CHEMBL475761	2066	0
CHEMBL475761	2064	0
CHEMBL475761	1956	0
CHEMBL475599	2066	0
CHEMBL475599	2064	0
CHEMBL475599	1956	0
CHEMBL473629	9024	0
CHEMBL473629	84446	0
CHEMBL473629	6793	0
CHEMBL473629	5347	0
CHEMBL473629	5156	0
CHEMBL473629	29110	0
CHEMBL473420	9212	0
CHEMBL473420	6795	0
CHEMBL473420	5979	0
CHEMBL473420	5159	0
CHEMBL473420	5156	0
CHEMBL473420	2534	0
CHEMBL473420	2324	0
CHEMBL473420	1436	0
CHEMBL471789	5347	0
CHEMBL468963	9891	0
CHEMBL468963	983	0
CHEMBL468963	9641	0
CHEMBL468963	9448	0
CHEMBL468963	9212	0
CHEMBL468963	9149	0
CHEMBL468963	8711	0
CHEMBL468963	817	0
CHEMBL468963	7525	0
CHEMBL468963	6795	0
CHEMBL468963	6790	0
CHEMBL468963	6714	0
CHEMBL468963	6098	0
CHEMBL468963	5979	0
CHEMBL468963	5871	0
CHEMBL468963	5593	0
CHEMBL468963	5588	0
CHEMBL468963	5587	0
CHEMBL468963	5583	0
CHEMBL468963	558	0
CHEMBL468963	5578	0
CHEMBL468963	53944	0
CHEMBL468963	5293	0
CHEMBL468963	5292	0
CHEMBL468963	5260	0
CHEMBL468963	5159	0
CHEMBL468963	5156	0
CHEMBL468963	50488	0
CHEMBL468963	4593	0
CHEMBL468963	415116	0
CHEMBL468963	3815	0
CHEMBL468963	3791	0
CHEMBL468963	3643	0
CHEMBL468963	3480	0
CHEMBL468963	2932	0
CHEMBL468963	2931	0
CHEMBL468963	29110	0
CHEMBL468963	27	0
CHEMBL468963	25865	0
CHEMBL468963	25	0
CHEMBL468963	238	0
CHEMBL468963	23683	0
CHEMBL468963	2322	0
CHEMBL468963	2185	0
CHEMBL468963	204851	0
CHEMBL468963	2048	0
CHEMBL468963	1859	0
CHEMBL468963	147746	0
CHEMBL468963	1456	0
