CHEMBL1075104	CHEMBL1096634
CHEMBL1075104	CHEMBL1516890
CHEMBL1075104	CHEMBL175321
CHEMBL1075104	CHEMBL176857
CHEMBL1075104	CHEMBL1789963
CHEMBL1075104	CHEMBL1794050
CHEMBL1075104	CHEMBL1794052
CHEMBL1075104	CHEMBL1794055
CHEMBL1075104	CHEMBL187081
CHEMBL1075104	CHEMBL1880739
CHEMBL1075104	CHEMBL188268
CHEMBL1075104	CHEMBL1895450
CHEMBL1075104	CHEMBL1909360
CHEMBL1075104	CHEMBL1909368
CHEMBL1075104	CHEMBL1956068
CHEMBL1075104	CHEMBL222419
CHEMBL1075104	CHEMBL241517
CHEMBL1075104	CHEMBL269827
CHEMBL1075104	CHEMBL269883
CHEMBL1075104	CHEMBL270544
CHEMBL1075104	CHEMBL271595
CHEMBL1075104	CHEMBL273564
CHEMBL1075104	CHEMBL359999
CHEMBL1075104	CHEMBL361894
CHEMBL1075104	CHEMBL373751
CHEMBL1075104	CHEMBL409892
CHEMBL1075104	CHEMBL450071
CHEMBL1075104	CHEMBL456252
CHEMBL1075104	CHEMBL458415
CHEMBL1075104	CHEMBL458438
CHEMBL1075104	CHEMBL458865
CHEMBL1075104	CHEMBL463931
CHEMBL1075104	CHEMBL467581
CHEMBL1075104	CHEMBL476259
CHEMBL1075104	CHEMBL477069
CHEMBL1075104	CHEMBL480382
CHEMBL1075104	CHEMBL505915
CHEMBL1075104	CHEMBL506153
CHEMBL1075104	CHEMBL511765
CHEMBL1075104	CHEMBL513897
CHEMBL1075104	CHEMBL514162
CHEMBL1075104	CHEMBL514261
CHEMBL1075104	CHEMBL517171
CHEMBL1075104	CHEMBL521806
CHEMBL1075133	CHEMBL176857
CHEMBL1075133	CHEMBL1789963
CHEMBL1075133	CHEMBL1794050
CHEMBL1075133	CHEMBL1895450
CHEMBL1075133	CHEMBL1909349
CHEMBL1075133	CHEMBL456252
CHEMBL1075133	CHEMBL463931
CHEMBL1075167	CHEMBL179311
CHEMBL1075167	CHEMBL187081
CHEMBL1075167	CHEMBL1882194
CHEMBL1075167	CHEMBL188381
CHEMBL1075167	CHEMBL1909368
CHEMBL1075167	CHEMBL1909383
CHEMBL1075167	CHEMBL1909396
CHEMBL1075167	CHEMBL247228
CHEMBL1075167	CHEMBL273564
CHEMBL1075167	CHEMBL306865
CHEMBL1075167	CHEMBL359963
CHEMBL1075167	CHEMBL359999
CHEMBL1075167	CHEMBL361894
CHEMBL1075167	CHEMBL365248
CHEMBL1075167	CHEMBL373751
CHEMBL1075167	CHEMBL396107
CHEMBL1075167	CHEMBL450071
CHEMBL1075167	CHEMBL458865
CHEMBL1075167	CHEMBL468963
CHEMBL1075167	CHEMBL476259
CHEMBL1075167	CHEMBL477069
CHEMBL1075167	CHEMBL480382
CHEMBL1075167	CHEMBL495696
CHEMBL1075167	CHEMBL511765
CHEMBL1075167	CHEMBL513897
CHEMBL1075167	CHEMBL588025
CHEMBL1075167	CHEMBL66292
CHEMBL1824	CHEMBL1909379
CHEMBL1824	CHEMBL1909380
CHEMBL1824	CHEMBL1909385
CHEMBL1824	CHEMBL1909386
CHEMBL1824	CHEMBL1909388
CHEMBL1824	CHEMBL1909390
CHEMBL1824	CHEMBL1909391
CHEMBL1824	CHEMBL1909392
CHEMBL1824	CHEMBL1909393
CHEMBL1824	CHEMBL1909394
CHEMBL1824	CHEMBL1909395
CHEMBL1824	CHEMBL212250
CHEMBL1824	CHEMBL30432
CHEMBL1824	CHEMBL384407
CHEMBL1824	CHEMBL475599
CHEMBL1824	CHEMBL475761
CHEMBL1824	CHEMBL507329
CHEMBL1824	CHEMBL512076
CHEMBL1824	CHEMBL517123
CHEMBL1824	CHEMBL529066
CHEMBL1824	CHEMBL531804
CHEMBL1841	CHEMBL179311
CHEMBL1841	CHEMBL179465
CHEMBL1841	CHEMBL188381
CHEMBL1841	CHEMBL189459
CHEMBL1841	CHEMBL1909352
CHEMBL1841	CHEMBL1909357
CHEMBL1841	CHEMBL1909358
CHEMBL1841	CHEMBL1909359
CHEMBL1841	CHEMBL1909381
CHEMBL1841	CHEMBL1909383
CHEMBL1841	CHEMBL1909396
CHEMBL1841	CHEMBL191705
CHEMBL1841	CHEMBL206010
CHEMBL1841	CHEMBL237347
CHEMBL1841	CHEMBL251549
CHEMBL1841	CHEMBL269883
CHEMBL1841	CHEMBL272165
CHEMBL1841	CHEMBL306865
CHEMBL1841	CHEMBL365297
CHEMBL1841	CHEMBL372474
CHEMBL1841	CHEMBL373751
CHEMBL1841	CHEMBL410072
CHEMBL1841	CHEMBL434729
CHEMBL1841	CHEMBL473420
CHEMBL1841	CHEMBL479079
CHEMBL1841	CHEMBL581096
CHEMBL1841	CHEMBL66292
CHEMBL1841	CHEMBL67241
CHEMBL1844	CHEMBL175321
CHEMBL1844	CHEMBL176553
CHEMBL1844	CHEMBL1789962
CHEMBL1844	CHEMBL1789963
CHEMBL1844	CHEMBL179311
CHEMBL1844	CHEMBL1794055
CHEMBL1844	CHEMBL1794060
CHEMBL1844	CHEMBL1794062
CHEMBL1844	CHEMBL1794073
CHEMBL1844	CHEMBL179465
CHEMBL1844	CHEMBL182283
CHEMBL1844	CHEMBL187081
CHEMBL1844	CHEMBL1882194
CHEMBL1844	CHEMBL188257
CHEMBL1844	CHEMBL188381
CHEMBL1844	CHEMBL189231
CHEMBL1844	CHEMBL189353
CHEMBL1844	CHEMBL1909359
CHEMBL1844	CHEMBL1909360
CHEMBL1844	CHEMBL1909361
CHEMBL1844	CHEMBL1909362
CHEMBL1844	CHEMBL1909368
CHEMBL1844	CHEMBL1909382
CHEMBL1844	CHEMBL1909396
CHEMBL1844	CHEMBL1956068
CHEMBL1844	CHEMBL206010
CHEMBL1844	CHEMBL230911
CHEMBL1844	CHEMBL243907
CHEMBL1844	CHEMBL247228
CHEMBL1844	CHEMBL261849
CHEMBL1844	CHEMBL270544
CHEMBL1844	CHEMBL271595
CHEMBL1844	CHEMBL273564
CHEMBL1844	CHEMBL275473
CHEMBL1844	CHEMBL359963
CHEMBL1844	CHEMBL359999
CHEMBL1844	CHEMBL361894
CHEMBL1844	CHEMBL365297
CHEMBL1844	CHEMBL396107
CHEMBL1844	CHEMBL405042
CHEMBL1844	CHEMBL409892
CHEMBL1844	CHEMBL443563
CHEMBL1844	CHEMBL456252
CHEMBL1844	CHEMBL463931
CHEMBL1844	CHEMBL468963
CHEMBL1844	CHEMBL473420
CHEMBL1844	CHEMBL476259
CHEMBL1844	CHEMBL477069
CHEMBL1844	CHEMBL479079
CHEMBL1844	CHEMBL495696
CHEMBL1844	CHEMBL513897
CHEMBL1844	CHEMBL520037
CHEMBL1844	CHEMBL588025
CHEMBL1862	CHEMBL176553
CHEMBL1862	CHEMBL1789961
CHEMBL1862	CHEMBL1789962
CHEMBL1862	CHEMBL179311
CHEMBL1862	CHEMBL1794055
CHEMBL1862	CHEMBL1794060
CHEMBL1862	CHEMBL1794073
CHEMBL1862	CHEMBL179465
CHEMBL1862	CHEMBL188257
CHEMBL1862	CHEMBL188381
CHEMBL1862	CHEMBL189353
CHEMBL1862	CHEMBL189459
CHEMBL1862	CHEMBL1909352
CHEMBL1862	CHEMBL1909357
CHEMBL1862	CHEMBL1909358
CHEMBL1862	CHEMBL1909359
CHEMBL1862	CHEMBL1909360
CHEMBL1862	CHEMBL1909364
CHEMBL1862	CHEMBL1909365
CHEMBL1862	CHEMBL1909366
CHEMBL1862	CHEMBL1909368
CHEMBL1862	CHEMBL1909369
CHEMBL1862	CHEMBL1909370
CHEMBL1862	CHEMBL1909371
CHEMBL1862	CHEMBL1909374
CHEMBL1862	CHEMBL1909381
CHEMBL1862	CHEMBL1909382
CHEMBL1862	CHEMBL1909383
CHEMBL1862	CHEMBL1909396
CHEMBL1862	CHEMBL1909412
CHEMBL1862	CHEMBL191705
CHEMBL1862	CHEMBL1956068
CHEMBL1862	CHEMBL202891
CHEMBL1862	CHEMBL204934
CHEMBL1862	CHEMBL205158
CHEMBL1862	CHEMBL206010
CHEMBL1862	CHEMBL208437
CHEMBL1862	CHEMBL218088
CHEMBL1862	CHEMBL218859
CHEMBL1862	CHEMBL218932
CHEMBL1862	CHEMBL220243
CHEMBL1862	CHEMBL222419
CHEMBL1862	CHEMBL237347
CHEMBL1862	CHEMBL237570
CHEMBL1862	CHEMBL241517
CHEMBL1862	CHEMBL243907
CHEMBL1862	CHEMBL247228
CHEMBL1862	CHEMBL251549
CHEMBL1862	CHEMBL260417
CHEMBL1862	CHEMBL261440
CHEMBL1862	CHEMBL263796
CHEMBL1862	CHEMBL273564
CHEMBL1862	CHEMBL303687
CHEMBL1862	CHEMBL305477
CHEMBL1862	CHEMBL306865
CHEMBL1862	CHEMBL359999
CHEMBL1862	CHEMBL362155
CHEMBL1862	CHEMBL365297
CHEMBL1862	CHEMBL372474
CHEMBL1862	CHEMBL374060
CHEMBL1862	CHEMBL396107
CHEMBL1862	CHEMBL405021
CHEMBL1862	CHEMBL409892
CHEMBL1862	CHEMBL419903
CHEMBL1862	CHEMBL427159
CHEMBL1862	CHEMBL434729
CHEMBL1862	CHEMBL443563
CHEMBL1862	CHEMBL468963
CHEMBL1862	CHEMBL479079
CHEMBL1862	CHEMBL480382
CHEMBL1862	CHEMBL495696
CHEMBL1862	CHEMBL581096
CHEMBL1862	CHEMBL588025
CHEMBL1862	CHEMBL63728
CHEMBL1862	CHEMBL65884
CHEMBL1862	CHEMBL66004
CHEMBL1862	CHEMBL66292
CHEMBL1862	CHEMBL67241
CHEMBL1862	CHEMBL69757
CHEMBL1868	CHEMBL179311
CHEMBL1868	CHEMBL1794055
CHEMBL1868	CHEMBL179465
CHEMBL1868	CHEMBL188381
CHEMBL1868	CHEMBL189353
CHEMBL1868	CHEMBL1909349
CHEMBL1868	CHEMBL1909357
CHEMBL1868	CHEMBL1909358
CHEMBL1868	CHEMBL1909359
CHEMBL1868	CHEMBL1909364
CHEMBL1868	CHEMBL1909368
CHEMBL1868	CHEMBL1909369
CHEMBL1868	CHEMBL1909370
CHEMBL1868	CHEMBL1909381
CHEMBL1868	CHEMBL1909396
CHEMBL1868	CHEMBL1909412
CHEMBL1868	CHEMBL237347
CHEMBL1868	CHEMBL247228
CHEMBL1868	CHEMBL271595
CHEMBL1868	CHEMBL273564
CHEMBL1868	CHEMBL372474
CHEMBL1868	CHEMBL396107
CHEMBL1868	CHEMBL409892
CHEMBL1868	CHEMBL479079
CHEMBL1868	CHEMBL581096
CHEMBL1868	CHEMBL588025
CHEMBL1906	CHEMBL1909352
CHEMBL1906	CHEMBL1909369
CHEMBL1906	CHEMBL1909412
CHEMBL1906	CHEMBL1909414
CHEMBL1913	CHEMBL103115
CHEMBL1913	CHEMBL1096626
CHEMBL1913	CHEMBL1096634
CHEMBL1913	CHEMBL176553
CHEMBL1913	CHEMBL1789961
CHEMBL1913	CHEMBL179311
CHEMBL1913	CHEMBL1794055
CHEMBL1913	CHEMBL1794057
CHEMBL1913	CHEMBL1794060
CHEMBL1913	CHEMBL1794067
CHEMBL1913	CHEMBL1794068
CHEMBL1913	CHEMBL1794069
CHEMBL1913	CHEMBL1794070
CHEMBL1913	CHEMBL1794073
CHEMBL1913	CHEMBL179465
CHEMBL1913	CHEMBL187081
CHEMBL1913	CHEMBL1882194
CHEMBL1913	CHEMBL188381
CHEMBL1913	CHEMBL189353
CHEMBL1913	CHEMBL189459
CHEMBL1913	CHEMBL1909349
CHEMBL1913	CHEMBL1909357
CHEMBL1913	CHEMBL1909358
CHEMBL1913	CHEMBL1909359
CHEMBL1913	CHEMBL1909360
CHEMBL1913	CHEMBL1909361
CHEMBL1913	CHEMBL1909362
CHEMBL1913	CHEMBL1909368
CHEMBL1913	CHEMBL1909369
CHEMBL1913	CHEMBL1909381
CHEMBL1913	CHEMBL1909382
CHEMBL1913	CHEMBL1909383
CHEMBL1913	CHEMBL1909396
CHEMBL1913	CHEMBL1909399
CHEMBL1913	CHEMBL191705
CHEMBL1913	CHEMBL1956068
CHEMBL1913	CHEMBL205158
CHEMBL1913	CHEMBL206010
CHEMBL1913	CHEMBL208437
CHEMBL1913	CHEMBL222419
CHEMBL1913	CHEMBL237347
CHEMBL1913	CHEMBL241517
CHEMBL1913	CHEMBL243907
CHEMBL1913	CHEMBL247228
CHEMBL1913	CHEMBL251549
CHEMBL1913	CHEMBL269827
CHEMBL1913	CHEMBL269883
CHEMBL1913	CHEMBL270544
CHEMBL1913	CHEMBL271595
CHEMBL1913	CHEMBL272026
CHEMBL1913	CHEMBL272028
CHEMBL1913	CHEMBL272165
CHEMBL1913	CHEMBL272414
CHEMBL1913	CHEMBL273564
CHEMBL1913	CHEMBL275473
CHEMBL1913	CHEMBL306865
CHEMBL1913	CHEMBL359999
CHEMBL1913	CHEMBL361894
CHEMBL1913	CHEMBL365297
CHEMBL1913	CHEMBL372474
CHEMBL1913	CHEMBL373751
CHEMBL1913	CHEMBL396107
CHEMBL1913	CHEMBL409892
CHEMBL1913	CHEMBL410072
CHEMBL1913	CHEMBL434729
CHEMBL1913	CHEMBL443563
CHEMBL1913	CHEMBL463931
CHEMBL1913	CHEMBL468963
CHEMBL1913	CHEMBL473420
CHEMBL1913	CHEMBL476259
CHEMBL1913	CHEMBL479079
CHEMBL1913	CHEMBL480382
CHEMBL1913	CHEMBL495696
CHEMBL1913	CHEMBL495771
CHEMBL1913	CHEMBL514162
CHEMBL1913	CHEMBL514499
CHEMBL1913	CHEMBL521806
CHEMBL1913	CHEMBL581096
CHEMBL1913	CHEMBL588025
CHEMBL1913	CHEMBL66004
CHEMBL1913	CHEMBL66292
CHEMBL1913	CHEMBL67241
CHEMBL1913	CHEMBL69757
CHEMBL1936	CHEMBL103104
CHEMBL1936	CHEMBL103115
CHEMBL1936	CHEMBL1516890
CHEMBL1936	CHEMBL175321
CHEMBL1936	CHEMBL176553
CHEMBL1936	CHEMBL1789961
CHEMBL1936	CHEMBL1789963
CHEMBL1936	CHEMBL179311
CHEMBL1936	CHEMBL1794055
CHEMBL1936	CHEMBL1794056
CHEMBL1936	CHEMBL1794057
CHEMBL1936	CHEMBL1794058
CHEMBL1936	CHEMBL1794059
CHEMBL1936	CHEMBL1794060
CHEMBL1936	CHEMBL1794061
CHEMBL1936	CHEMBL1794062
CHEMBL1936	CHEMBL1794073
CHEMBL1936	CHEMBL179453
CHEMBL1936	CHEMBL179465
CHEMBL1936	CHEMBL187081
CHEMBL1936	CHEMBL1882194
CHEMBL1936	CHEMBL188257
CHEMBL1936	CHEMBL188381
CHEMBL1936	CHEMBL188426
CHEMBL1936	CHEMBL189148
CHEMBL1936	CHEMBL189353
CHEMBL1936	CHEMBL189459
CHEMBL1936	CHEMBL1909351
CHEMBL1936	CHEMBL1909352
CHEMBL1936	CHEMBL1909357
CHEMBL1936	CHEMBL1909358
CHEMBL1936	CHEMBL1909359
CHEMBL1936	CHEMBL1909360
CHEMBL1936	CHEMBL1909361
CHEMBL1936	CHEMBL1909362
CHEMBL1936	CHEMBL1909364
CHEMBL1936	CHEMBL1909368
CHEMBL1936	CHEMBL1909369
CHEMBL1936	CHEMBL1909370
CHEMBL1936	CHEMBL1909371
CHEMBL1936	CHEMBL1909372
CHEMBL1936	CHEMBL1909374
CHEMBL1936	CHEMBL1909381
CHEMBL1936	CHEMBL1909382
CHEMBL1936	CHEMBL1909383
CHEMBL1936	CHEMBL1909396
CHEMBL1936	CHEMBL1909399
CHEMBL1936	CHEMBL191705
CHEMBL1936	CHEMBL192417
CHEMBL1936	CHEMBL194062
CHEMBL1936	CHEMBL1956068
CHEMBL1936	CHEMBL204934
CHEMBL1936	CHEMBL206010
CHEMBL1936	CHEMBL218088
CHEMBL1936	CHEMBL218859
CHEMBL1936	CHEMBL218932
CHEMBL1936	CHEMBL220243
CHEMBL1936	CHEMBL230911
CHEMBL1936	CHEMBL237347
CHEMBL1936	CHEMBL241517
CHEMBL1936	CHEMBL243907
CHEMBL1936	CHEMBL247228
CHEMBL1936	CHEMBL251549
CHEMBL1936	CHEMBL260417
CHEMBL1936	CHEMBL270054
CHEMBL1936	CHEMBL270544
CHEMBL1936	CHEMBL271595
CHEMBL1936	CHEMBL271843
CHEMBL1936	CHEMBL273564
CHEMBL1936	CHEMBL275473
CHEMBL1936	CHEMBL306865
CHEMBL1936	CHEMBL318728
CHEMBL1936	CHEMBL359963
CHEMBL1936	CHEMBL359999
CHEMBL1936	CHEMBL361894
CHEMBL1936	CHEMBL365297
CHEMBL1936	CHEMBL372474
CHEMBL1936	CHEMBL374060
CHEMBL1936	CHEMBL396107
CHEMBL1936	CHEMBL405042
CHEMBL1936	CHEMBL409892
CHEMBL1936	CHEMBL443563
CHEMBL1936	CHEMBL463931
CHEMBL1936	CHEMBL468963
CHEMBL1936	CHEMBL479079
CHEMBL1936	CHEMBL495696
CHEMBL1936	CHEMBL581096
CHEMBL1936	CHEMBL588025
CHEMBL1936	CHEMBL63728
CHEMBL1936	CHEMBL66292
CHEMBL1955	CHEMBL1096626
CHEMBL1955	CHEMBL1096634
CHEMBL1955	CHEMBL179311
CHEMBL1955	CHEMBL1794055
CHEMBL1955	CHEMBL1794073
CHEMBL1955	CHEMBL179465
CHEMBL1955	CHEMBL188257
CHEMBL1955	CHEMBL188381
CHEMBL1955	CHEMBL1909349
CHEMBL1955	CHEMBL1909357
CHEMBL1955	CHEMBL1909358
CHEMBL1955	CHEMBL1909359
CHEMBL1955	CHEMBL1909369
CHEMBL1955	CHEMBL1909381
CHEMBL1955	CHEMBL1909383
CHEMBL1955	CHEMBL1909396
CHEMBL1955	CHEMBL1909412
CHEMBL1955	CHEMBL1956068
CHEMBL1955	CHEMBL222419
CHEMBL1955	CHEMBL237347
CHEMBL1955	CHEMBL247228
CHEMBL1955	CHEMBL260417
CHEMBL1955	CHEMBL269883
CHEMBL1955	CHEMBL271595
CHEMBL1955	CHEMBL272414
CHEMBL1955	CHEMBL273564
CHEMBL1955	CHEMBL275473
CHEMBL1955	CHEMBL372474
CHEMBL1955	CHEMBL373751
CHEMBL1955	CHEMBL396107
CHEMBL1955	CHEMBL409892
CHEMBL1955	CHEMBL473420
CHEMBL1955	CHEMBL479079
CHEMBL1955	CHEMBL514162
CHEMBL1955	CHEMBL514499
CHEMBL1955	CHEMBL521806
CHEMBL1955	CHEMBL581096
CHEMBL1955	CHEMBL588025
CHEMBL1957	CHEMBL187081
CHEMBL1957	CHEMBL1882194
CHEMBL1957	CHEMBL1895450
CHEMBL1957	CHEMBL359963
CHEMBL1957	CHEMBL359999
CHEMBL1957	CHEMBL361894
CHEMBL1957	CHEMBL450071
CHEMBL1957	CHEMBL456252
CHEMBL1957	CHEMBL458415
CHEMBL1957	CHEMBL458438
CHEMBL1957	CHEMBL458865
CHEMBL1957	CHEMBL463931
CHEMBL1957	CHEMBL467581
CHEMBL1957	CHEMBL468963
CHEMBL1957	CHEMBL476259
CHEMBL1957	CHEMBL477069
CHEMBL1957	CHEMBL479079
CHEMBL1957	CHEMBL505915
CHEMBL1957	CHEMBL511765
CHEMBL1957	CHEMBL513897
CHEMBL1957	CHEMBL514261
CHEMBL1957	CHEMBL517171
CHEMBL1974	CHEMBL103115
CHEMBL1974	CHEMBL1516890
CHEMBL1974	CHEMBL175321
CHEMBL1974	CHEMBL176553
CHEMBL1974	CHEMBL1789961
CHEMBL1974	CHEMBL179311
CHEMBL1974	CHEMBL1794055
CHEMBL1974	CHEMBL1794056
CHEMBL1974	CHEMBL1794057
CHEMBL1974	CHEMBL1794058
CHEMBL1974	CHEMBL1794060
CHEMBL1974	CHEMBL1794061
CHEMBL1974	CHEMBL1794062
CHEMBL1974	CHEMBL179465
CHEMBL1974	CHEMBL187081
CHEMBL1974	CHEMBL188381
CHEMBL1974	CHEMBL189353
CHEMBL1974	CHEMBL1909351
CHEMBL1974	CHEMBL1909360
CHEMBL1974	CHEMBL1909361
CHEMBL1974	CHEMBL1909362
CHEMBL1974	CHEMBL1909364
CHEMBL1974	CHEMBL1909368
CHEMBL1974	CHEMBL1909370
CHEMBL1974	CHEMBL1909372
CHEMBL1974	CHEMBL1909374
CHEMBL1974	CHEMBL1909381
CHEMBL1974	CHEMBL1909383
CHEMBL1974	CHEMBL1909399
CHEMBL1974	CHEMBL191705
CHEMBL1974	CHEMBL192417
CHEMBL1974	CHEMBL194062
CHEMBL1974	CHEMBL1956068
CHEMBL1974	CHEMBL206010
CHEMBL1974	CHEMBL247228
CHEMBL1974	CHEMBL269827
CHEMBL1974	CHEMBL269883
CHEMBL1974	CHEMBL270054
CHEMBL1974	CHEMBL270544
CHEMBL1974	CHEMBL271595
CHEMBL1974	CHEMBL271843
CHEMBL1974	CHEMBL273564
CHEMBL1974	CHEMBL275473
CHEMBL1974	CHEMBL306865
CHEMBL1974	CHEMBL318728
CHEMBL1974	CHEMBL359963
CHEMBL1974	CHEMBL359999
CHEMBL1974	CHEMBL361894
CHEMBL1974	CHEMBL396107
CHEMBL1974	CHEMBL405042
CHEMBL1974	CHEMBL409892
CHEMBL1974	CHEMBL443563
CHEMBL1974	CHEMBL468963
CHEMBL1974	CHEMBL476259
CHEMBL1974	CHEMBL479079
CHEMBL1974	CHEMBL495696
CHEMBL1974	CHEMBL588025
CHEMBL1974	CHEMBL66292
CHEMBL1981	CHEMBL187081
CHEMBL1981	CHEMBL1882194
CHEMBL1981	CHEMBL1895450
CHEMBL1981	CHEMBL303687
CHEMBL1981	CHEMBL359999
CHEMBL1981	CHEMBL361894
CHEMBL1981	CHEMBL450071
CHEMBL1981	CHEMBL456252
CHEMBL1981	CHEMBL458415
CHEMBL1981	CHEMBL458438
CHEMBL1981	CHEMBL458865
CHEMBL1981	CHEMBL463931
CHEMBL1981	CHEMBL467581
CHEMBL1981	CHEMBL468963
CHEMBL1981	CHEMBL476259
CHEMBL1981	CHEMBL477069
CHEMBL1981	CHEMBL479079
CHEMBL1981	CHEMBL505915
CHEMBL1981	CHEMBL511765
CHEMBL1981	CHEMBL513897
CHEMBL1981	CHEMBL514261
CHEMBL1981	CHEMBL517171
CHEMBL2007	CHEMBL103115
CHEMBL2007	CHEMBL1096634
CHEMBL2007	CHEMBL1516890
CHEMBL2007	CHEMBL175321
CHEMBL2007	CHEMBL176553
CHEMBL2007	CHEMBL1789961
CHEMBL2007	CHEMBL179311
CHEMBL2007	CHEMBL1794055
CHEMBL2007	CHEMBL1794056
CHEMBL2007	CHEMBL1794057
CHEMBL2007	CHEMBL1794058
CHEMBL2007	CHEMBL1794060
CHEMBL2007	CHEMBL1794062
CHEMBL2007	CHEMBL1794067
CHEMBL2007	CHEMBL1794068
CHEMBL2007	CHEMBL1794069
CHEMBL2007	CHEMBL1794070
CHEMBL2007	CHEMBL1794073
CHEMBL2007	CHEMBL179465
CHEMBL2007	CHEMBL185238
